Municipios;Sexo;Periodo;Total
07004 Algaida;Hombres;2019;2.882
07004 Algaida;Hombres;2018;2.822
07004 Algaida;Hombres;2017;2.771
07004 Algaida;Hombres;2016;2.751
07004 Algaida;Hombres;2015;2.765
07004 Algaida;Hombres;2014;2.752
07004 Algaida;Hombres;2013;2.777
07004 Algaida;Hombres;2012;2.787
07004 Algaida;Hombres;2011;2.742
07004 Algaida;Hombres;2010;2.679
07004 Algaida;Hombres;2009;2.632
07004 Algaida;Hombres;2008;2.515
07004 Algaida;Hombres;2007;2.345
07004 Algaida;Hombres;2006;2.248
07004 Algaida;Hombres;2005;2.204
07004 Algaida;Hombres;2004;2.134
07004 Algaida;Hombres;2003;2.059
07004 Algaida;Hombres;2002;1.998
07004 Algaida;Hombres;2001;1.970
07004 Algaida;Hombres;2000;1.896
07004 Algaida;Hombres;1999;1.835
07004 Algaida;Hombres;1998;1.766
07004 Algaida;Hombres;1997;""
07004 Algaida;Hombres;1996;1.716
07004 Algaida;Mujeres;2023;3.048
07004 Algaida;Mujeres;2022;3.002
07004 Algaida;Mujeres;2021;2.937
07004 Algaida;Mujeres;2020;2.852
07004 Algaida;Mujeres;2019;2.760
07004 Algaida;Mujeres;2018;2.707
07004 Algaida;Mujeres;2017;2.659
07004 Algaida;Mujeres;2016;2.643
07004 Algaida;Mujeres;2015;2.645
07004 Algaida;Mujeres;2014;2.602
07004 Algaida;Mujeres;2013;2.605
07004 Algaida;Mujeres;2012;2.580
07004 Algaida;Mujeres;2011;2.531
07004 Algaida;Mujeres;2010;2.437
07004 Algaida;Mujeres;2009;2.418
07004 Algaida;Mujeres;2008;2.312
07004 Algaida;Mujeres;2007;2.182
07004 Algaida;Mujeres;2006;2.091
07004 Algaida;Mujeres;2005;2.054
07004 Algaida;Mujeres;2004;2.015
07004 Algaida;Mujeres;2003;1.938
07004 Algaida;Mujeres;2002;1.904
07004 Algaida;Mujeres;2001;1.898
07004 Algaida;Mujeres;2000;1.857
07004 Algaida;Mujeres;1999;1.826
07004 Algaida;Mujeres;1998;1.776
07004 Algaida;Mujeres;1997;""
07004 Algaida;Mujeres;1996;1.745
07005 Andratx;Total;2023;11.833
07005 Andratx;Total;2022;11.735
07005 Andratx;Total;2021;11.571
07005 Andratx;Total;2020;11.433
07005 Andratx;Total;2019;11.271
07005 Andratx;Total;2018;11.004
07005 Andratx;Total;2017;10.930
07005 Andratx;Total;2016;10.873
07005 Andratx;Total;2015;11.093
07005 Andratx;Total;2014;10.806
07005 Andratx;Total;2013;10.748
07005 Andratx;Total;2012;12.149
07005 Andratx;Total;2011;11.919
07005 Andratx;Total;2010;11.682
07005 Andratx;Total;2009;11.685
07005 Andratx;Total;2008;11.348
07005 Andratx;Total;2007;10.939
07005 Andratx;Total;2006;10.410
07005 Andratx;Total;2005;9.906
07005 Andratx;Total;2004;9.404
07005 Andratx;Total;2003;9.841
07005 Andratx;Total;2002;9.454
07005 Andratx;Total;2001;9.034
07005 Andratx;Total;2000;8.655
07005 Andratx;Total;1999;8.477
07005 Andratx;Total;1998;8.333
07005 Andratx;Total;1997;""
07005 Andratx;Total;1996;8.098
07005 Andratx;Hombres;2023;5.936
07005 Andratx;Hombres;2022;5.916
07005 Andratx;Hombres;2021;5.830
07005 Andratx;Hombres;2020;5.716
07005 Andratx;Hombres;2019;5.625
07005 Andratx;Hombres;2018;5.470
07005 Andratx;Hombres;2017;5.418
07005 Andratx;Hombres;2016;5.415
07005 Andratx;Hombres;2015;5.532
07005 Andratx;Hombres;2014;5.388
07005 Andratx;Hombres;2013;5.416
07005 Andratx;Hombres;2012;6.139
07005 Andratx;Hombres;2011;6.029
07005 Andratx;Hombres;2010;5.918
07005 Andratx;Hombres;2009;5.898
07005 Andratx;Hombres;2008;5.740
07005 Andratx;Hombres;2007;5.520
07005 Andratx;Hombres;2006;5.251
07005 Andratx;Hombres;2005;4.963
07005 Andratx;Hombres;2004;4.697
07005 Andratx;Hombres;2003;4.937
07005 Andratx;Hombres;2002;4.770
07005 Andratx;Hombres;2001;4.547
07005 Andratx;Hombres;2000;4.346
07005 Andratx;Hombres;1999;4.249
07005 Andratx;Hombres;1998;4.164
07005 Andratx;Hombres;1997;""
07005 Andratx;Hombres;1996;4.044
07005 Andratx;Mujeres;2023;5.897
07005 Andratx;Mujeres;2022;5.819
07005 Andratx;Mujeres;2021;5.741
07005 Andratx;Mujeres;2020;5.717
07005 Andratx;Mujeres;2019;5.646
07005 Andratx;Mujeres;2018;5.534
07005 Andratx;Mujeres;2017;5.512
07005 Andratx;Mujeres;2016;5.458
07005 Andratx;Mujeres;2015;5.561
07005 Andratx;Mujeres;2014;5.418
07005 Andratx;Mujeres;2013;5.332
07005 Andratx;Mujeres;2012;6.010
07005 Andratx;Mujeres;2011;5.890
07005 Andratx;Mujeres;2010;5.764
07005 Andratx;Mujeres;2009;5.787
07005 Andratx;Mujeres;2008;5.608
07005 Andratx;Mujeres;2007;5.419
07005 Andratx;Mujeres;2006;5.159
07005 Andratx;Mujeres;2005;4.943
07005 Andratx;Mujeres;2004;4.707
07005 Andratx;Mujeres;2003;4.904
07005 Andratx;Mujeres;2002;4.684
07005 Andratx;Mujeres;2001;4.487
07005 Andratx;Mujeres;2000;4.309
07005 Andratx;Mujeres;1999;4.228
07005 Andratx;Mujeres;1998;4.169
07005 Andratx;Mujeres;1997;""
07005 Andratx;Mujeres;1996;4.054
07901 Ariany;Total;2023;963
07901 Ariany;Total;2022;912
07901 Ariany;Total;2021;897
07901 Ariany;Total;2020;902
07901 Ariany;Total;2019;868
07901 Ariany;Total;2018;860
07901 Ariany;Total;2017;854
07901 Ariany;Total;2016;859
07901 Ariany;Total;2015;871
07901 Ariany;Total;2014;903
07901 Ariany;Total;2013;914
07901 Ariany;Total;2012;877
07901 Ariany;Total;2011;883
07901 Ariany;Total;2010;876
07901 Ariany;Total;2009;872
07901 Ariany;Total;2008;839
07901 Ariany;Total;2007;799
07901 Ariany;Total;2006;766
07901 Ariany;Total;2005;750
07901 Ariany;Total;2004;771
07901 Ariany;Total;2003;783
07901 Ariany;Total;2002;782
07901 Ariany;Total;2001;782
07901 Ariany;Total;2000;790
07901 Ariany;Total;1999;774
07901 Ariany;Total;1998;772
07901 Ariany;Total;1997;""
07901 Ariany;Total;1996;801
07901 Ariany;Hombres;2023;502
07901 Ariany;Hombres;2022;477
07901 Ariany;Hombres;2021;458
07901 Ariany;Hombres;2020;469
07901 Ariany;Hombres;2019;453
07901 Ariany;Hombres;2018;451
07901 Ariany;Hombres;2017;454
07901 Ariany;Hombres;2016;450
07901 Ariany;Hombres;2015;460
07901 Ariany;Hombres;2014;474
07901 Ariany;Hombres;2013;476
07901 Ariany;Hombres;2012;452
07901 Ariany;Hombres;2011;479
07901 Ariany;Hombres;2010;471
07901 Ariany;Hombres;2009;461
07901 Ariany;Hombres;2008;456
07901 Ariany;Hombres;2007;434
07901 Ariany;Hombres;2006;404
07901 Ariany;Hombres;2005;392
07901 Ariany;Hombres;2004;400
07901 Ariany;Hombres;2003;397
07901 Ariany;Hombres;2002;392
07901 Ariany;Hombres;2001;394
07901 Ariany;Hombres;2000;397
07901 Ariany;Hombres;1999;389
07901 Ariany;Hombres;1998;379
07901 Ariany;Hombres;1997;""
07901 Ariany;Hombres;1996;372
07901 Ariany;Mujeres;2023;461
07901 Ariany;Mujeres;2022;435
07901 Ariany;Mujeres;2021;439
07901 Ariany;Mujeres;2020;433
07901 Ariany;Mujeres;2019;415
07901 Ariany;Mujeres;2018;409
07901 Ariany;Mujeres;2017;400
