Municipios;Sexo;Periodo;Total
09362 Sarracín;Total;2023;260
09363 Sasamón;Total;2023;934
09365 Sequera de Haza, La;Total;2023;27
09366 Solarana;Total;2023;74
09368 Sordillos;Total;2023;21
09369 Sotillo de la Ribera;Total;2023;479
09372 Sotragero;Total;2023;296
09373 Sotresgudo;Total;2023;428
09374 Susinos del Páramo;Total;2023;117
09375 Tamarón;Total;2023;59
09377 Tardajos;Total;2023;799
09378 Tejada;Total;2023;34
09380 Terradillos de Esgueva;Total;2023;67
09381 Tinieblas de la Sierra;Total;2023;26
09382 Tobar;Total;2023;25
09384 Tordómar;Total;2023;311
09386 Torrecilla del Monte;Total;2023;82
09387 Torregalindo;Total;2023;117
09388 Torrelara;Total;2023;32
09389 Torrepadre;Total;2023;69
09390 Torresandino;Total;2023;576
09391 Tórtoles de Esgueva;Total;2023;406
09392 Tosantos;Total;2023;53
09394 Trespaderne;Total;2023;733
09395 Tubilla del Agua;Total;2023;140
09396 Tubilla del Lago;Total;2023;167
09398 Úrbel del Castillo;Total;2023;62
09400 Vadocondes;Total;2023;371
09403 Valdeande;Total;2023;99
09405 Valdezate;Total;2023;118
09406 Valdorros;Total;2023;345
09408 Vallarta de Bureba;Total;2023;42
09904 Valle de las Navas;Total;2023;544
09908 Valle de Losa;Total;2023;501
09409 Valle de Manzanedo;Total;2023;124
09410 Valle de Mena;Total;2023;4.096
09411 Valle de Oca;Total;2023;164
09902 Valle de Santibáñez;Total;2023;487
09905 Valle de Sedano;Total;2023;428
09412 Valle de Tobalina;Total;2023;879
09413 Valle de Valdebezana;Total;2023;469
09414 Valle de Valdelaguna;Total;2023;196
09415 Valle de Valdelucio;Total;2023;326
09416 Valle de Zamanzas;Total;2023;49
09417 Vallejera;Total;2023;41
09418 Valles de Palenzuela;Total;2023;79
09419 Valluércanes;Total;2023;68
09407 Valmala;Total;2023;28
09422 Vid de Bureba, La;Total;2023;24
09421 Vid y Barrios, La;Total;2023;262
09423 Vileña;Total;2023;26
09427 Villadiego;Total;2023;1.468
09428 Villaescusa de Roa;Total;2023;99
09429 Villaescusa la Sombría;Total;2023;54
09430 Villaespasa;Total;2023;26
09431 Villafranca Montes de Oca;Total;2023;117
09432 Villafruela;Total;2023;146
09433 Villagalijo;Total;2023;56
09434 Villagonzalo Pedernales;Total;2023;1.862
09437 Villahoz;Total;2023;310
09438 Villalba de Duero;Total;2023;698
09439 Villalbilla de Burgos;Total;2023;1.495
09440 Villalbilla de Gumiel;Total;2023;89
09441 Villaldemiro;Total;2023;90
09442 Villalmanzo;Total;2023;424
09443 Villamayor de los Montes;Total;2023;163
09444 Villamayor de Treviño;Total;2023;59
09445 Villambistia;Total;2023;45
09446 Villamedianilla;Total;2023;9
09447 Villamiel de la Sierra;Total;2023;42
09448 Villangómez;Total;2023;225
09449 Villanueva de Argaño;Total;2023;121
09450 Villanueva de Carazo;Total;2023;27
09451 Villanueva de Gumiel;Total;2023;284
09454 Villanueva de Teba;Total;2023;43
09455 Villaquirán de la Puebla;Total;2023;44
09456 Villaquirán de los Infantes;Total;2023;148
09903 Villarcayo de Merindad de Castilla la Vieja;Total;2023;4.018
09458 Villariezo;Total;2023;719
09460 Villasandino;Total;2023;177
09463 Villasur de Herreros;Total;2023;274
09464 Villatuelda;Total;2023;53
09466 Villaverde del Monte;Total;2023;114
09467 Villaverde-Mogina;Total;2023;74
09471 Villayerno Morquillas;Total;2023;213
09472 Villazopeque;Total;2023;52
09473 Villegas;Total;2023;84
09476 Villoruebo;Total;2023;69
09424 Viloria de Rioja;Total;2023;37
09425 Vilviestre del Pinar;Total;2023;508
09478 Vizcaínos;Total;2023;47
09480 Zael;Total;2023;116
09482 Zarzosa de Río Pisuerga;Total;2023;31
09483 Zazuar;Total;2023;206
09485 Zuñeda;Total;2023;57
